ID,Sex,Marital status,Age,Education,Income,Occupation,Settlement size
100031300,1,1,38,2,112576,1,0
100031301,1,0,32,0,106370,0,0
100031302,1,1,41,2,138396,1,0
100031303,0,1,26,0,112373,2,1
100031304,0,1,58,2,96013,0,1
100031305,0,1,45,1,218956,2,1
100031306,0,0,44,1,135881,1,0
100031307,0,1,25,1,52571,0,1
100031308,0,0,38,1,68325,0,0
100031309,0,0,40,0,151243,2,1
100031310,0,0,58,2,203025,2,1
100031311,0,1,25,1,113497,1,0
100031312,0,0,44,1,179293,2,0
100031313,0,0,60,2,123014,1,2
100031314,1,0,38,1,104027,1,2
100031315,0,0,43,1,118875,1,2
100031316,0,1,35,1,94906,1,1
100031317,1,0,32,1,133194,1,1
100031318,1,0,18,1,84857,1,0
100031319,1,1,42,2,155560,1,1
100031320,1,0,50,2,171868,1,0
100031321,1,1,41,2,172298,1,1
100031322,0,0,55,2,125995,1,0
100031323,1,1,30,1,110315,1,0
100031324,1,0,38,2,120876,1,0
100031325,0,0,45,1,164131,1,2
100031326,1,1,37,1,72855,1,0
100031327,0,0,20,1,146058,2,2
100031328,0,0,37,0,102820,0,1
100031329,1,1,30,1,146260,1,2
100031330,0,1,58,2,180915,2,1
100031331,0,0,28,0,92297,1,0
100031332,0,0,51,1,133859,1,1
100031333,0,0,41,1,70048,0,1
100031334,0,0,31,0,130285,1,0
100031335,0,0,32,1,99800,0,0
100031336,1,1,37,1,128206,2,2
100031337,0,0,58,2,198588,2,2
100031338,0,0,28,0,160188,2,1
100031339,0,0,51,1,222511,2,1
100031340,0,0,58,1,115925,1,1
100031341,0,0,33,0,80938,1,2
100031342,0,1,24,1,80222,1,0
100031343,0,1,41,1,88735,0,0
100031344,0,0,62,2,146147,1,1
100031345,0,1,62,2,142967,1,0
100031346,0,0,69,2,174602,2,1
100031347,1,1,39,1,155224,1,1
100031348,0,0,34,1,160132,1,2
100031349,0,0,19,0,156482,2,2
100031350,0,0,32,0,124137,1,0
100031351,0,0,18,0,159592,1,1
100031352,1,0,45,1,137076,1,0
100031353,1,0,41,1,105039,0,0
100031354,0,1,18,0,35832,0,0
100031355,0,0,34,1,93152,0,0
100031356,1,1,37,1,136214,1,0
100031357,0,0,27,1,137867,1,2
100031358,0,1,28,1,176665,1,1
100031359,1,1,38,1,166300,2,1
100031360,0,0,25,0,183012,2,2
100031361,0,0,32,1,129896,0,0
100031362,0,0,45,2,156572,1,0
100031363,1,1,37,2,116619,0,0
100031364,1,1,25,1,182878,1,1
100031365,1,1,42,1,158772,1,0
100031366,1,0,28,1,104123,0,0
100031367,0,0,27,0,107679,1,1
100031368,0,1,55,2,140738,0,1
100031369,1,1,47,2,83843,1,1
100031370,0,0,35,0,118632,1,2
100031371,0,0,53,2,90955,0,0
100031372,1,1,19,1,135934,2,1
100031373,0,1,32,1,76549,0,0
100031374,0,1,44,2,127067,1,0
100031375,0,0,43,1,127735,0,0
100031376,1,0,22,1,38714,0,0
100031377,1,0,42,1,74701,0,0
100031378,1,1,18,1,107925,1,0
100031379,0,0,37,1,173060,1,2
100031380,0,0,43,1,87174,0,0
100031381,1,1,20,0,93533,0,0
100031382,1,0,29,1,67873,0,0
100031383,1,1,18,0,44350,1,1
100031384,0,1,20,1,35832,0,0
100031385,1,1,26,1,111875,0,0
100031386,0,0,31,1,141976,0,2
100031387,1,1,51,2,115222,1,1
100031388,1,1,33,2,132792,1,1
100031389,0,0,34,1,96046,0,0
100031390,1,1,42,2,105834,0,0
100031391,0,0,54,2,149402,1,2
100031392,0,1,36,1,79022,1,0
100031393,1,1,27,1,142812,2,1
100031394,1,0,51,2,94331,0,0
100031395,0,0,23,1,119849,1,1
100031396,1,1,38,2,82287,0,0
100031397,0,1,28,0,175236,1,1
100031398,0,0,52,1,226011,2,2
100031399,0,0,31,1,99675,1,2
100031400,0,0,32,0,115003,1,2
100031401,0,0,21,1,112983,0,2
100031402,1,1,18,1,156327,1,1
100031403,0,1,29,1,164375,1,1
100031404,1,0,35,1,179330,1,0
100031405,0,1,60,2,162998,1,1
100031406,0,0,39,0,226396,2,2
100031407,0,0,36,0,184254,1,1
100031408,0,0,35,1,154914,0,1
100031409,1,0,26,0,67445,0,0
100031410,1,1,38,2,183757,1,1
100031411,0,0,43,1,92862,0,1
100031412,1,1,43,1,194528,2,1
100031413,1,1,39,2,119841,1,1
100031414,1,0,38,2,125571,2,2
100031415,1,1,19,1,99109,0,1
100031416,0,0,34,1,102353,1,1
100031417,1,1,22,1,99430,1,0
100031418,1,1,37,2,128704,1,1
100031419,0,1,40,1,126408,2,1
100031420,0,0,45,1,149847,1,2
100031421,0,0,29,1,132930,1,1
100031422,1,1,37,2,184328,1,1
100031423,1,0,44,1,131488,1,1
100031424,1,1,28,1,132016,1,1
100031425,1,1,43,2,194626,1,1
100031426,0,1,46,1,159482,1,1
100031427,1,1,32,1,103838,0,1
100031428,1,1,35,1,120604,0,0
100031429,1,1,30,1,98328,0,0
100031430,1,1,28,1,195401,2,1
100031431,0,0,42,1,87510,1,0
100031432,0,1,33,1,68653,0,1
100031433,1,1,44,2,141666,1,2
100031434,0,0,39,0,181710,1,1
100031435,0,1,47,2,177729,2,1
100031436,0,1,40,2,113601,0,0
100031437,0,0,41,1,156433,1,0
100031438,1,1,35,2,140276,2,2
100031439,1,1,46,2,123775,1,0
100031440,0,0,58,2,145964,1,2
100031441,1,0,30,0,146440,1,2
100031442,0,0,47,1,70666,1,0
100031443,1,1,33,2,113157,0,0
100031444,1,1,29,1,102155,0,0
100031445,0,1,42,2,145738,1,1
100031446,1,1,52,3,146718,0,2
100031447,0,0,51,1,115002,1,1
100031448,0,1,24,1,51878,0,0
100031449,1,0,34,0,105383,0,0
100031450,0,0,28,0,81163,0,1
100031451,0,0,40,2,141899,1,1
100031452,0,1,32,1,139962,1,1
100031453,0,0,42,1,171400,1,1
100031454,1,0,18,0,134603,1,0
100031455,0,0,25,0,71872,0,0
100031456,0,0,56,2,189925,1,2
100031457,0,0,42,1,137742,1,2
100031458,0,1,29,1,102162,0,0
100031459,0,0,27,0,123332,1,1
100031460,0,0,25,1,99724,1,0
100031461,1,1,57,2,145090,1,1
100031462,1,1,31,1,95100,0,0
100031463,0,0,18,0,84359,1,1
100031464,0,0,47,1,138479,1,1
100031465,1,1,20,1,62077,0,0
100031466,0,1,41,1,177983,1,0
100031467,1,1,26,1,123250,1,0
100031468,0,1,29,1,181401,1,1
100031469,0,0,25,0,91427,0,1
100031470,1,1,22,1,61516,0,0
100031471,0,0,52,1,116700,1,1
100031472,1,0,31,0,89704,0,0
100031473,0,0,39,1,82068,1,1
100031474,0,0,47,1,194261,2,2
100031475,0,0,23,0,91392,1,1
100031476,1,1,20,1,69181,1,0
100031477,0,0,31,0,119208,0,1
100031478,0,1,41,1,138213,1,0
100031479,1,1,54,2,126028,1,0
100031480,0,0,56,2,80616,1,0
100031481,1,1,44,2,159152,1,2
100031482,0,0,41,1,113243,1,1
100031483,0,0,57,2,121094,1,2
100031484,0,0,28,0,119772,1,1
100031485,1,1,30,1,50170,0,0
100031486,1,0,43,1,211802,2,2
100031487,0,1,33,1,141592,1,1
100031488,1,1,24,1,82663,0,0
100031489,1,1,42,2,99808,0,0
100031490,1,1,18,0,42116,0,1
100031491,0,0,32,1,127619,0,1
100031492,0,0,30,0,104203,1,0
100031493,1,1,60,2,93178,1,1
100031494,0,0,32,1,110267,0,0
100031495,0,0,37,1,126236,1,2
100031496,1,1,35,1,159930,2,2
100031497,0,0,40,0,137464,0,0
100031498,0,0,39,1,72352,0,1
100031499,1,1,41,1,107824,1,0
100031500,0,0,32,0,64137,0,0
100031501,1,1,29,1,83913,1,0
100031502,0,0,41,2,157592,2,2
100031503,0,1,35,1,113548,0,1
100031504,0,1,39,0,76853,0,1
100031505,0,0,56,2,164433,1,1
100031506,0,0,26,0,98212,1,0
100031507,0,0,36,1,87948,0,1
100031508,0,0,34,1,150734,1,0
100031509,1,1,51,2,135520,1,0
100031510,0,0,46,1,157849,1,2
100031511,1,1,20,1,88647,0,0
100031512,0,0,37,0,73517,0,1
100031513,1,1,49,2,110587,0,0
100031514,0,0,37,1,157793,1,1
100031515,0,0,51,1,83571,0,0
100031516,1,1,35,1,127084,1,0
100031517,0,1,23,2,101470,1,1
100031518,0,1,39,1,112723,1,1
100031519,1,1,21,0,85226,1,1
100031520,1,0,32,2,84025,0,0
100031521,1,0,47,1,136501,1,0
100031522,0,1,18,0,144107,1,1
100031523,0,1,29,0,77848,0,0
100031524,1,1,24,1,94929,1,0
100031525,1,1,23,1,102478,1,0
100031526,1,0,55,1,121562,0,0
100031527,0,0,51,1,101264,1,2
100031528,0,0,49,1,160810,1,2
100031529,1,0,36,1,147785,1,0
100031530,1,0,50,1,133850,0,0
100031531,1,1,29,1,40326,0,0
100031532,1,1,44,2,187130,1,1
100031533,1,1,35,1,126769,0,0
100031534,1,0,40,1,149037,1,0
100031535,0,0,35,1,147539,1,0
100031536,0,1,19,1,129630,1,0
100031537,0,0,45,0,130534,1,1
100031538,1,1,51,2,171583,2,0
100031539,0,0,22,0,63516,0,0
100031540,1,1,47,2,181203,2,1
100031541,0,1,34,1,129880,1,1
100031542,0,1,36,1,114788,0,0
100031543,1,1,24,1,44523,0,0
100031544,0,0,27,0,60848,0,0
100031545,1,0,18,0,47450,1,0
100031546,1,0,35,1,94373,1,0
100031547,0,0,45,1,144096,1,1
100031548,0,1,34,1,92194,1,1
100031549,1,0,34,1,125556,1,1
100031550,1,1,18,1,110208,1,1
100031551,1,1,24,0,129180,0,1
100031552,1,1,18,0,121022,1,1
100031553,0,0,70,2,125313,1,0
100031554,1,0,39,1,178084,1,2
100031555,0,0,70,3,175650,2,2
100031556,1,1,43,1,104328,0,1
100031557,0,0,35,1,141506,1,2
100031558,0,1,42,2,130023,1,2
100031559,1,0,34,1,107803,1,2
100031560,0,1,45,1,124206,1,2
100031561,0,0,26,0,82356,1,0
100031562,0,1,40,1,142284,1,1
100031563,1,0,32,1,49271,0,0
100031564,1,0,46,1,124136,1,1
100031565,0,1,36,1,137060,1,1
100031566,1,1,18,1,74618,0,0
100031567,1,1,43,2,93466,0,0
100031568,0,1,28,1,73670,0,0
100031569,1,1,33,1,94522,0,0
100031570,1,1,21,1,160700,2,2
100031571,0,0,40,1,122215,1,2
100031572,0,0,52,0,47712,0,0
100031573,1,1,37,1,125423,0,0
100031574,0,1,51,2,94949,0,1
100031575,0,0,39,1,145476,1,2
100031576,0,1,37,1,208468,2,2
100031577,0,0,43,1,155885,1,0
100031578,1,1,42,2,166290,1,1
100031579,0,1,55,2,154710,1,1
100031580,0,0,32,1,136396,1,1
100031581,1,0,44,2,160466,1,1
100031582,0,1,25,0,35832,0,0
100031583,0,0,42,1,53463,0,0
100031584,0,1,31,1,113846,0,1
100031585,0,0,37,1,150456,1,1
100031586,0,0,24,0,147430,1,0
100031587,1,1,35,1,70348,0,1
100031588,0,1,23,0,116546,1,2
100031589,1,1,19,1,75250,0,1
100031590,1,0,44,1,104617,1,0
100031591,1,1,42,1,144571,1,1
100031592,1,1,35,1,110705,1,0
100031593,1,1,47,1,127367,1,0
100031594,1,1,31,1,88266,1,1
100031595,0,0,57,1,249412,2,2
100031596,0,0,38,1,165211,1,0
100031597,0,0,29,1,124711,1,2
100031598,1,1,48,2,150692,1,1
100031599,1,1,49,1,74806,1,1
100031600,0,0,35,1,121569,1,1
100031601,0,0,36,0,106351,1,2
100031602,0,0,59,1,95396,0,0
100031603,1,1,37,1,115566,0,0
100031604,0,1,23,0,128117,1,1
100031605,1,1,43,2,46817,0,0
100031606,0,0,36,0,140232,1,1
100031607,1,0,41,1,74034,0,0
100031608,1,1,59,2,169502,1,1
100031609,1,1,30,1,100782,0,0
100031610,1,0,54,2,140405,1,1
100031611,0,0,49,2,213482,2,2
100031612,0,0,38,1,109570,0,1
100031613,0,0,44,0,100984,2,1
100031614,1,1,31,1,116563,1,1
100031615,1,1,36,2,100393,1,1
100031616,0,0,36,0,92406,0,0
100031617,0,1,37,1,161146,2,1
100031618,1,1,52,1,60778,0,0
100031619,0,0,58,2,127461,2,1
100031620,0,1,23,1,106897,1,1
100031621,0,1,18,0,141437,1,1
100031622,0,0,29,0,135746,1,1
100031623,1,0,56,2,149991,1,1
100031624,1,1,38,2,87287,1,1
100031625,1,1,37,1,46947,0,0
100031626,0,0,30,1,135038,1,1
100031627,0,1,31,1,157746,2,1
100031628,0,1,18,0,52837,1,0
100031629,0,1,52,2,144900,1,1
100031630,0,0,33,1,116535,1,1
100031631,1,1,57,2,154090,0,0
100031632,0,0,40,1,71086,1,2
100031633,1,1,41,2,72219,0,0
100031634,1,0,35,1,105355,0,0
100031635,1,0,46,1,108076,1,1
100031636,0,1,45,2,143510,1,1
100031637,0,0,29,0,163188,1,2
100031638,0,1,31,1,150240,1,1
100031639,0,0,33,0,153991,1,1
100031640,1,1,20,0,82218,0,1
100031641,0,0,54,2,102718,1,0
100031642,0,0,44,1,152764,1,0
100031643,1,1,32,1,88248,0,0
100031644,0,1,47,2,158264,1,1
100031645,0,0,31,0,120101,0,1
100031646,1,0,47,2,163435,1,2
100031647,0,1,33,1,122683,1,0
100031648,0,0,35,1,55988,0,0
100031649,1,0,34,1,97759,0,1
100031650,0,1,18,0,105627,1,1
100031651,0,0,35,1,173477,1,0
100031652,0,0,48,1,135503,1,1
100031653,1,1,34,1,168280,2,2
100031654,1,1,25,1,121799,1,2
100031655,0,0,55,2,172527,1,1
100031656,1,0,47,1,136289,0,0
100031657,0,0,18,0,115202,1,2
100031658,1,0,21,0,127200,1,1
100031659,1,1,21,1,74146,1,0
100031660,1,1,34,1,74327,0,0
100031661,1,1,31,1,91192,0,0
100031662,1,1,40,2,81692,0,1
100031663,0,1,39,2,128967,1,1
100031664,0,0,43,1,149581,1,2
100031665,0,1,31,1,132939,2,2
100031666,0,1,39,1,131266,1,0
100031667,1,0,47,1,56497,0,0
100031668,0,0,51,1,208193,2,1
100031669,1,1,45,2,36744,0,0
100031670,1,1,42,2,137323,1,1
100031671,1,0,30,1,117802,0,1
100031672,0,1,26,1,87052,0,1
100031673,1,0,37,1,135677,1,1
100031674,0,1,39,1,129200,2,1
100031675,1,0,52,1,157101,1,1
100031676,1,0,36,1,47564,0,0
100031677,0,0,31,0,163838,1,2
100031678,1,0,25,1,88517,1,2
100031679,0,1,20,1,155838,2,2
100031680,0,0,32,1,164583,2,2
100031681,0,1,39,2,125805,0,1
100031682,0,0,38,1,148872,1,1
100031683,0,1,31,1,67264,0,0
100031684,0,1,33,1,156566,2,1
100031685,1,1,27,1,117933,2,1
100031686,0,0,61,2,189859,2,1
100031687,1,0,27,1,129580,2,1
100031688,1,1,42,2,190318,1,1
100031689,0,0,41,2,109512,0,1
100031690,1,0,33,1,142127,1,1
100031691,0,0,50,2,201465,1,1
100031692,1,1,22,1,104386,2,1
100031693,1,1,25,1,167068,2,1
100031694,0,1,43,1,93776,1,1
100031695,1,1,42,2,162601,1,1
100031696,0,0,49,2,109548,1,1
100031697,1,0,36,1,64902,0,0
100031698,1,0,37,1,53387,0,0
100031699,0,0,33,1,86441,0,2
100031700,1,0,44,2,112394,1,0
100031701,0,0,42,1,155816,1,1
100031702,0,0,43,2,128378,0,1
100031703,1,0,50,2,146340,2,1
100031704,0,0,53,1,116917,1,1
100031705,1,0,30,1,69632,0,0
100031706,1,0,40,1,122986,1,1
100031707,1,1,55,2,136584,1,0
100031708,0,0,32,1,197830,1,1
100031709,0,0,39,1,77028,0,0
100031710,1,1,40,2,112100,1,1
100031711,1,0,34,0,149976,1,0
100031712,1,1,54,2,182463,1,1
100031713,0,1,38,1,135826,1,0
100031714,0,0,55,2,173889,1,1
100031715,1,1,62,2,153938,1,1
100031716,0,0,46,2,113577,1,2
100031717,1,0,54,2,240396,2,2
100031718,0,0,33,0,116976,1,1
100031719,0,0,40,1,114818,1,1
100031720,0,0,60,2,143574,1,1
100031721,0,1,37,1,213626,1,2
100031722,0,0,55,2,110686,1,1
100031723,1,1,34,1,125022,1,1
100031724,0,0,39,1,90857,1,0
100031725,0,1,29,1,119876,1,1
100031726,0,0,38,1,121493,0,1
100031727,1,1,29,2,158597,0,0
100031728,0,0,50,1,147497,1,2
100031729,1,0,36,1,143121,1,1
100031730,1,0,48,1,40597,0,0
100031731,0,0,32,1,152746,2,2
100031732,1,1,33,1,72974,0,1
100031733,0,1,25,1,175918,1,2
100031734,0,0,52,2,159034,1,0
100031735,1,1,23,1,149957,1,1
100031736,1,0,33,1,163159,2,1
100031737,0,1,24,0,46004,0,1
100031738,0,0,24,1,140726,1,1
100031739,1,0,48,2,127091,0,1
100031740,1,1,37,2,150508,1,1
100031741,1,1,31,1,100000,1,1
100031742,0,0,42,1,171171,1,2
100031743,0,0,32,0,147524,1,2
100031744,1,1,35,2,141691,1,1
100031745,0,0,57,1,151425,1,1
100031746,1,0,32,1,108350,1,0
100031747,1,1,42,2,83577,0,1
100031748,1,0,52,2,115550,1,0
100031749,1,1,22,1,35832,0,0
100031750,1,1,38,1,142195,1,1
100031751,1,1,25,1,115244,1,0
100031752,1,1,29,1,139293,1,2
100031753,1,0,38,1,87795,1,1
100031754,1,1,66,2,133301,0,1
100031755,0,0,24,1,163007,2,2
100031756,0,0,30,0,154469,1,1
100031757,1,0,33,0,104998,0,0
100031758,0,0,34,1,149740,1,2
100031759,1,0,51,2,155106,1,2
100031760,1,1,33,1,102333,1,1
100031761,0,0,45,1,142313,1,1
100031762,0,0,33,0,119593,1,0
100031763,0,0,38,1,118266,1,1
100031764,0,0,51,2,135530,1,2
100031765,1,0,40,1,85796,0,0
100031766,0,0,39,1,91785,0,0
100031767,1,0,26,2,154320,1,1
100031768,0,1,27,0,142711,1,2
100031769,1,0,35,1,153398,2,0
100031770,1,1,52,2,153496,1,1
100031771,0,0,43,1,173207,2,2
100031772,1,0,41,1,58904,0,0
100031773,1,1,26,1,78650,1,1
100031774,0,0,36,1,132002,1,2
100031775,0,1,41,2,177703,1,2
100031776,0,0,45,1,57682,0,0
100031777,1,1,31,1,38439,0,0
100031778,1,0,32,1,149786,1,1
100031779,1,0,34,0,112710,0,0
100031780,1,1,23,0,122146,1,0
100031781,1,1,32,1,136947,1,0
100031782,0,1,47,2,137448,1,2
100031783,0,1,60,2,171440,1,1
100031784,1,1,30,1,146740,2,1
100031785,1,1,45,2,89358,1,1
100031786,0,1,27,1,76585,0,0
100031787,1,1,22,1,173771,2,2
100031788,0,0,26,1,83333,1,0
100031789,1,0,37,1,81772,1,0
100031790,1,0,45,1,116909,1,0
100031791,0,1,35,1,95053,0,0
100031792,0,1,28,0,122513,1,1
100031793,0,0,35,1,117551,1,2
100031794,0,0,43,0,113805,1,1
100031795,0,1,33,1,88365,0,1
100031796,1,0,23,0,63252,0,0
100031797,1,1,29,0,105309,1,1
100031798,1,1,39,1,152474,1,1
100031799,0,0,40,1,150933,2,2
100031800,1,0,44,2,133524,0,0
100031801,1,1,52,2,157673,1,1
100031802,1,0,22,0,92642,0,0
100031803,1,1,18,0,35832,0,0
100031804,1,0,29,0,195081,1,1
100031805,0,0,32,1,100791,0,1
100031806,0,0,19,1,106729,1,0
100031807,1,1,40,2,106496,0,0
100031808,0,0,45,1,147131,0,0
100031809,1,0,35,1,82029,1,0
100031810,0,1,37,1,131737,1,1
100031811,0,1,29,1,119892,1,1
100031812,0,0,36,1,122030,1,1
100031813,0,0,36,1,140857,1,1
100031814,1,1,26,1,61530,0,0
100031815,1,0,58,2,129661,1,0
100031816,1,1,34,1,96273,1,0
100031817,1,1,18,1,120819,1,2
100031818,0,1,39,1,174130,2,2
100031819,0,1,32,1,126779,2,0
100031820,0,1,45,2,115888,1,0
100031821,0,0,33,0,100355,0,1
100031822,1,1,40,2,134437,1,1
100031823,1,1,18,0,119974,1,1
100031824,0,1,22,1,91020,0,0
100031825,0,0,28,1,113697,1,2
100031826,0,0,51,2,150960,1,1
100031827,1,1,46,2,135283,1,1
100031828,0,0,65,2,146598,2,2
100031829,0,1,44,1,148766,2,2
100031830,1,0,33,1,135778,1,1
100031831,1,0,33,1,163092,1,2
100031832,1,0,37,1,119247,2,2
100031833,0,1,63,2,196855,2,2
100031834,1,1,28,1,139899,1,1
100031835,0,0,44,1,118056,1,1
100031836,0,0,54,1,136662,1,0
100031837,0,0,54,1,98826,1,2
100031838,0,1,50,2,123874,1,1
100031839,0,0,21,0,140643,2,1
100031840,1,1,63,2,157745,1,0
100031841,1,0,44,1,80226,1,0
100031842,0,0,45,1,137112,1,1
100031843,1,0,24,0,47956,0,0
100031844,0,1,35,1,103637,0,0
100031845,1,1,38,1,79921,0,0
100031846,0,0,42,1,81080,0,0
100031847,0,1,48,2,104907,0,1
100031848,1,1,23,1,100137,0,0
100031849,1,1,35,0,116608,1,1
100031850,1,1,49,2,178056,1,0
100031851,1,1,24,0,130242,0,0
100031852,0,0,37,1,195485,1,2
100031853,1,1,24,2,107915,1,0
100031854,0,0,31,1,115770,1,1
100031855,1,1,25,1,150526,2,2
100031856,1,1,57,2,148180,0,0
100031857,1,1,46,2,172717,1,1
100031858,0,0,39,1,148040,1,1
100031859,0,0,44,1,57223,0,1
100031860,1,0,51,2,141633,1,0
100031861,0,0,36,1,83643,0,0
100031862,0,0,52,1,64440,0,1
100031863,1,0,18,0,51988,0,1
100031864,0,1,57,2,146938,1,1
100031865,1,0,49,1,157896,2,1
100031866,0,0,32,1,180724,1,1
100031867,0,0,30,1,56199,0,1
100031868,0,0,47,1,89825,0,1
100031869,0,0,45,1,107910,1,1
100031870,0,1,27,1,180725,1,1
100031871,0,0,60,2,131395,0,0
100031872,1,1,18,0,91722,0,0
100031873,0,0,51,1,101607,0,1
100031874,0,1,45,1,72236,0,0
100031875,0,0,43,0,179927,2,1
100031876,1,1,21,0,77698,0,0
100031877,0,1,41,2,149051,1,1
100031878,0,0,26,0,113565,0,1
100031879,0,0,49,1,105924,1,1
100031880,0,1,46,2,113949,1,1
100031881,1,1,25,0,76855,0,0
100031882,0,1,37,1,163511,1,2
100031883,0,1,19,0,171640,2,2
100031884,0,0,39,1,129950,1,2
100031885,1,1,31,1,135185,1,1
100031886,0,0,43,1,167475,2,2
100031887,0,0,31,1,112244,1,1
100031888,1,1,27,1,115535,1,0
100031889,0,0,40,0,134928,0,0
100031890,0,0,38,1,129717,1,1
100031891,0,0,55,2,166831,1,1
100031892,1,1,24,1,106768,0,0
100031893,0,0,38,0,144157,2,2
100031894,0,0,37,0,159484,0,1
100031895,1,1,29,1,89337,0,0
100031896,1,0,51,2,93305,1,1
100031897,0,0,38,1,159485,1,2
100031898,1,1,21,0,169400,2,2
100031899,0,1,43,2,82479,0,0
100031900,0,0,46,1,127942,1,0
100031901,1,1,26,1,115092,1,1
100031902,0,0,38,1,149292,1,2
100031903,1,1,40,2,102799,0,1
100031904,1,1,31,1,128177,0,1
100031905,1,1,35,2,139603,1,1
100031906,1,1,47,2,98780,0,0
100031907,0,0,45,1,177075,2,2
100031908,0,0,64,3,126042,1,1
100031909,0,0,34,0,108462,1,1
100031910,1,1,18,0,52125,0,0
100031911,1,1,49,1,124114,0,1
100031912,1,1,23,1,72140,0,0
100031913,0,0,34,0,114489,2,1
100031914,0,0,35,1,144474,1,1
100031915,0,0,47,1,85942,1,1
100031916,1,0,48,1,165816,1,0
100031917,1,0,44,1,125477,0,0
100031918,0,0,27,1,145785,1,0
100031919,0,0,56,1,159795,1,1
100031920,0,0,34,0,182865,2,1
100031921,0,1,56,1,168995,1,0
100031922,0,0,28,1,146551,1,0
100031923,0,1,28,1,145685,2,1
100031924,0,0,50,1,195057,2,2
100031925,0,0,40,1,122352,0,2
100031926,0,1,35,1,179210,2,2
100031927,1,1,18,0,48946,0,0
100031928,1,1,35,1,91031,0,0
100031929,1,0,40,1,102544,1,1
100031930,1,1,52,3,165008,1,1
100031931,1,1,21,0,54892,1,0
100031932,0,0,33,1,141432,2,2
100031933,1,1,43,1,137339,1,0
100031934,1,1,23,2,134482,1,1
100031935,0,0,50,1,155382,2,2
100031936,1,0,35,1,104283,0,1
100031937,1,1,39,2,116406,1,0
100031938,0,0,52,2,154444,1,1
100031939,0,1,42,1,133236,1,1
100031940,1,1,24,1,135864,2,0
100031941,0,0,32,0,139718,1,1
100031942,1,1,38,2,132268,1,0
100031943,1,1,25,0,88757,0,0
100031944,0,0,36,1,118403,1,1
100031945,0,0,24,1,147222,2,1
100031946,0,0,41,1,174709,2,1
100031947,0,0,31,1,96400,0,1
100031948,1,1,43,2,183952,2,1
100031949,1,1,40,2,61798,0,0
100031950,0,1,46,2,130472,1,1
100031951,1,0,26,0,45885,0,0
100031952,0,1,47,2,202108,1,1
100031953,1,0,33,1,143638,1,1
100031954,0,0,37,0,98430,0,0
100031955,0,0,32,0,127749,0,0
100031956,0,0,35,1,162944,2,2
100031957,0,0,36,1,106464,1,2
100031958,0,1,35,1,136515,1,1
100031959,0,1,34,1,132825,1,2
100031960,1,0,31,1,116905,1,1
100031961,0,1,29,1,145459,1,1
100031962,0,0,31,1,121914,2,2
100031963,1,1,35,1,87034,0,0
100031964,1,1,37,1,121866,1,1
100031965,0,0,55,2,119507,1,1
100031966,0,0,18,0,87035,0,0
100031967,0,0,45,1,99723,0,0
100031968,1,1,27,2,42652,0,0
100031969,1,0,23,1,118909,1,1
100031970,0,1,55,2,133374,0,1
100031971,0,1,30,1,138341,1,1
100031972,1,1,27,1,137549,1,1
100031973,0,0,49,1,133224,0,1
100031974,1,0,33,1,156005,1,1
100031975,1,1,18,0,86611,0,1
100031976,0,0,34,1,135333,1,2
100031977,1,1,18,1,134791,2,1
100031978,0,1,48,2,128045,1,0
100031979,1,1,27,1,57832,1,0
100031980,0,0,52,1,106362,0,0
100031981,0,1,40,1,144220,1,1
100031982,0,0,23,1,109190,1,0
100031983,0,0,32,0,132169,0,0
100031984,1,0,59,3,43093,0,0
100031985,1,1,59,2,75785,0,1
100031986,0,1,19,1,148800,2,2
100031987,1,0,62,3,111040,0,1
100031988,0,0,31,1,166225,1,1
100031989,0,0,18,0,67374,0,0
100031990,1,1,38,1,136778,1,2
100031991,0,0,32,0,76397,0,1
100031992,1,0,34,1,135739,0,0
100031993,0,1,31,1,109182,1,1
100031994,1,1,40,2,81269,0,0
100031995,1,1,30,2,139914,1,1
100031996,0,0,39,1,125142,1,1
100031997,0,0,45,1,65081,1,0
100031998,0,0,30,0,70991,0,0
100031999,0,0,24,0,107209,0,0
100032000,1,0,40,1,127755,1,0
100032001,1,0,30,1,126539,1,1
100032002,1,0,31,1,99501,0,0
100032003,1,1,21,0,112289,1,0
100032004,0,0,41,0,127497,2,1
100032005,1,0,42,1,128440,1,0
100032006,1,1,28,1,145208,0,1
100032007,0,0,44,1,141229,1,1
100032008,0,1,37,1,150017,2,2
100032009,0,0,27,1,139533,1,2
100032010,1,1,38,1,101361,1,1
100032011,1,1,48,2,134112,1,2
100032012,1,1,51,2,95954,1,0
100032013,0,1,37,1,186823,1,1
100032014,0,0,30,1,150093,1,1
100032015,0,1,47,1,114182,0,0
100032016,0,0,31,1,72141,1,1
100032017,1,0,28,1,130819,0,0
100032018,0,1,22,0,91742,1,1
100032019,0,1,39,1,129321,0,0
100032020,0,1,39,1,170820,1,2
100032021,0,1,34,1,117307,1,2
100032022,1,1,37,2,125189,0,0
100032023,1,1,18,0,149176,2,1
100032024,1,1,55,2,91166,0,0
100032025,0,0,28,0,148757,1,1
100032026,0,1,48,1,150652,1,0
100032027,1,0,51,1,111385,0,0
100032028,0,1,28,1,106612,1,1
100032029,1,1,36,1,61099,0,1
100032030,0,0,51,1,134972,1,0
100032031,1,1,37,2,129627,0,0
100032032,0,0,45,1,108959,1,0
100032033,0,0,39,1,155950,2,1
100032034,0,1,37,1,151080,2,2
