ID,Sex,Marital status,Age,Education,Income,Occupation,Settlement size,Age_Group,Income_Group,Cluster
100024542,1,0,29,1,137932,1,0,Young (18-30),Medium,0
100024543,0,1,50,2,157080,1,0,Mature (46-60),Medium,2
100024544,1,1,18,0,140001,0,2,Young (18-30),Medium,0
100024545,0,0,34,1,58273,0,1,Middle (31-45),Low,3
100024546,0,0,48,1,107897,1,1,Mature (46-60),Low,1
100024547,0,1,24,1,100604,1,1,Young (18-30),Low,3
100024548,0,1,38,1,141767,0,0,Middle (31-45),Medium,0
100024549,0,1,25,0,69870,1,1,Young (18-30),Low,3
100024550,0,0,40,1,109650,1,1,Middle (31-45),Low,1
100024551,0,0,40,1,129933,1,2,Middle (31-45),Medium,0
100024552,0,0,38,1,133281,1,1,Middle (31-45),Medium,0
100024553,0,0,25,0,96714,0,0,Young (18-30),Low,3
100024554,1,1,54,2,162582,1,2,Mature (46-60),Medium,2
100024555,1,0,18,0,146062,1,1,Young (18-30),Medium,0
100024556,1,1,40,2,133173,1,0,Middle (31-45),Medium,1
100024557,0,0,28,0,121205,1,1,Young (18-30),Low,0
100024558,1,0,38,1,123229,0,1,Middle (31-45),Low,1
100024559,1,1,40,1,65509,0,0,Middle (31-45),Low,1
100024560,0,1,36,1,109907,1,1,Middle (31-45),Low,1
100024561,0,1,18,0,158323,1,2,Young (18-30),Medium,0
100024562,0,0,39,1,136712,1,1,Middle (31-45),Medium,0
100024563,0,0,51,2,139887,1,0,Mature (46-60),Medium,2
100024564,1,0,26,1,147592,1,1,Young (18-30),Medium,0
100024565,1,0,54,2,96532,0,0,Mature (46-60),Low,1
100024566,0,0,49,2,189665,1,2,Mature (46-60),Medium,2
100024567,1,1,40,2,153110,1,2,Middle (31-45),Medium,2
100024568,1,0,51,1,151097,1,1,Mature (46-60),Medium,2
100024569,1,0,45,1,124757,1,1,Middle (31-45),Low,1
100024570,0,0,42,1,151755,1,1,Middle (31-45),Medium,0
100024571,0,0,38,1,107388,0,2,Middle (31-45),Low,1
100024572,0,1,25,0,79002,1,1,Young (18-30),Low,3
100024573,1,0,28,1,100899,1,1,Young (18-30),Low,3
100024574,1,0,43,1,35832,0,0,Middle (31-45),Low,1
100024575,1,0,41,2,116282,0,0,Middle (31-45),Low,1
100024576,0,1,50,1,157565,2,1,Mature (46-60),Medium,2
100024577,0,0,52,1,177706,2,2,Mature (46-60),Medium,2
100024578,0,1,50,1,172339,1,1,Mature (46-60),Medium,2
100024579,0,0,21,0,99089,1,0,Young (18-30),Low,3
100024580,1,0,41,1,89226,0,0,Middle (31-45),Low,1
100024581,1,1,47,2,105038,1,0,Mature (46-60),Low,1
100024582,1,0,42,1,161668,1,1,Middle (31-45),Medium,0
100024583,1,0,28,0,129998,1,0,Young (18-30),Medium,0
100024584,0,0,40,1,127681,1,1,Middle (31-45),Medium,1
100024585,0,1,26,1,142848,0,1,Young (18-30),Medium,0
100024586,0,0,40,1,173283,1,1,Middle (31-45),Medium,0
100024587,0,0,38,1,151540,2,2,Middle (31-45),Medium,0
100024588,1,1,29,1,97504,0,0,Young (18-30),Low,3
100024589,0,0,51,1,191209,2,2,Mature (46-60),Medium,2
100024590,0,1,36,2,134275,1,2,Middle (31-45),Medium,0
100024591,0,0,60,1,157612,2,2,Mature (46-60),Medium,2
100024592,1,1,18,0,51637,0,0,Young (18-30),Low,3
100024593,0,0,30,0,99977,1,1,Young (18-30),Low,3
100024594,0,0,33,0,110050,1,0,Middle (31-45),Low,1
100024595,1,1,19,1,60557,1,0,Young (18-30),Low,3
100024596,0,0,45,1,133656,0,1,Middle (31-45),Medium,1
100024597,1,0,30,1,73001,1,0,Young (18-30),Low,3
100024598,1,1,45,2,43914,0,0,Middle (31-45),Low,1
100024599,1,0,48,2,134268,0,0,Mature (46-60),Medium,2
100024600,0,1,47,2,106559,0,0,Mature (46-60),Low,1
100024601,0,0,36,0,87406,1,0,Middle (31-45),Low,1
100024602,0,0,36,0,103501,1,1,Middle (31-45),Low,1
100024603,1,1,18,0,88092,1,1,Young (18-30),Low,3
100024604,1,1,52,2,121307,1,0,Mature (46-60),Low,2
100024605,1,1,31,1,134774,1,1,Middle (31-45),Medium,0
100024606,1,1,27,1,76890,0,1,Young (18-30),Low,3
100024607,1,1,34,1,118824,1,0,Middle (31-45),Low,0
100024608,0,1,24,1,136475,1,2,Young (18-30),Medium,0
100024609,1,1,46,1,128807,1,0,Mature (46-60),Medium,1
100024610,1,1,26,1,60492,0,1,Young (18-30),Low,3
100024611,1,1,25,1,109588,0,0,Young (18-30),Low,3
100024612,0,1,44,2,158809,0,1,Middle (31-45),Medium,2
100024613,0,1,61,1,123084,0,0,Senior (60+),Low,2
100024614,1,0,54,1,97668,1,1,Mature (46-60),Low,1
100024615,0,1,34,1,151687,1,2,Middle (31-45),Medium,0
100024616,0,0,33,1,99453,0,0,Middle (31-45),Low,1
100024617,0,0,58,2,198898,2,1,Mature (46-60),Medium,2
100024618,1,0,35,1,87013,1,1,Middle (31-45),Low,1
100024619,1,1,33,1,134615,1,0,Middle (31-45),Medium,0
100024620,1,0,37,0,130703,0,0,Middle (31-45),Medium,1
100024621,1,1,49,2,131920,1,0,Mature (46-60),Medium,2
100024622,1,1,20,1,196586,2,2,Young (18-30),Medium,0
100024623,1,0,25,1,48326,0,0,Young (18-30),Low,3
100024624,1,1,50,2,93337,2,0,Mature (46-60),Low,1
100024625,0,0,28,0,107764,1,2,Young (18-30),Low,3
100024626,0,0,26,1,75179,1,0,Young (18-30),Low,3
100024627,0,0,38,1,236735,2,2,Middle (31-45),High,2
100024628,1,1,25,0,119505,1,2,Young (18-30),Low,3
100024629,0,1,59,2,124954,1,1,Mature (46-60),Low,2
100024630,1,1,45,2,104849,1,1,Middle (31-45),Low,1
100024631,0,0,43,1,113573,1,0,Middle (31-45),Low,1
100024632,0,1,50,2,112121,0,0,Mature (46-60),Low,1
100024633,0,0,35,1,195734,2,1,Middle (31-45),Medium,0
100024634,1,1,38,2,59848,0,0,Middle (31-45),Low,3
100024635,0,0,20,0,128045,2,1,Young (18-30),Medium,0
100024636,0,1,28,1,144509,1,2,Young (18-30),Medium,0
100024637,0,1,47,1,151870,2,1,Mature (46-60),Medium,2
100024638,1,1,26,2,92141,0,0,Young (18-30),Low,3
100024639,0,1,18,1,108393,1,0,Young (18-30),Low,3
100024640,1,0,18,0,100940,1,0,Young (18-30),Low,3
100024641,0,0,35,0,105887,0,0,Middle (31-45),Low,1
100024642,0,0,41,1,131720,1,1,Middle (31-45),Medium,1
100024643,1,1,40,1,171866,2,2,Middle (31-45),Medium,0
100024644,0,1,53,2,176556,2,1,Mature (46-60),Medium,2
100024645,1,1,47,2,93598,1,2,Mature (46-60),Low,1
100024646,1,1,28,1,78747,0,0,Young (18-30),Low,3
100024647,1,0,52,1,147143,1,1,Mature (46-60),Medium,2
100024648,0,0,43,1,147327,1,2,Middle (31-45),Medium,0
100024649,1,1,26,2,119109,0,1,Young (18-30),Low,3
100024650,1,0,18,0,51740,0,0,Young (18-30),Low,3
100024651,1,0,37,1,166458,1,2,Middle (31-45),Medium,0
100024652,1,1,26,1,141622,1,1,Young (18-30),Medium,0
100024653,0,0,34,1,127445,1,1,Middle (31-45),Medium,0
100024654,1,1,24,1,63444,0,0,Young (18-30),Low,3
100024655,1,1,35,1,65119,0,0,Middle (31-45),Low,3
100024656,0,1,25,1,107377,1,2,Young (18-30),Low,3
100024657,0,0,29,0,139800,1,1,Young (18-30),Medium,0
100024658,0,1,50,1,131590,0,1,Mature (46-60),Medium,1
100024659,0,1,36,1,200664,2,2,Middle (31-45),Medium,0
100024660,0,0,29,1,76306,0,0,Young (18-30),Low,3
100024661,1,1,34,2,65684,0,0,Middle (31-45),Low,3
100024662,0,0,39,1,115356,0,0,Middle (31-45),Low,1
100024663,0,0,44,2,160996,1,1,Middle (31-45),Medium,2
100024664,1,1,31,1,58418,0,1,Middle (31-45),Low,3
100024665,0,1,32,1,64370,1,1,Middle (31-45),Low,3
100024666,0,1,18,0,87678,1,0,Young (18-30),Low,3
100024667,1,1,32,1,115881,0,0,Middle (31-45),Low,3
100024668,0,1,28,1,147978,2,1,Young (18-30),Medium,0
100024669,0,0,42,1,58032,0,0,Middle (31-45),Low,1
100024670,1,1,33,2,94097,1,0,Middle (31-45),Low,3
100024671,0,1,19,0,97474,1,2,Young (18-30),Low,3
100024672,1,1,28,1,56541,0,0,Young (18-30),Low,3
100024673,0,0,18,1,85937,0,0,Young (18-30),Low,3
100024674,0,0,44,1,117393,1,1,Middle (31-45),Low,1
100024675,1,1,47,2,145546,0,0,Mature (46-60),Medium,2
100024676,1,1,25,2,57096,1,0,Young (18-30),Low,3
100024677,0,0,18,0,130413,1,1,Young (18-30),Medium,0
100024678,0,0,46,1,44437,1,0,Mature (46-60),Low,1
100024679,1,1,33,1,157972,2,2,Middle (31-45),Medium,0
100024680,1,1,26,1,54570,0,1,Young (18-30),Low,3
100024681,1,1,22,1,51278,0,0,Young (18-30),Low,3
100024682,1,0,18,0,66241,0,0,Young (18-30),Low,3
100024683,1,1,48,1,99668,1,0,Mature (46-60),Low,1
100024684,0,1,18,0,154358,2,2,Young (18-30),Medium,0
100024685,1,0,36,1,106801,1,1,Middle (31-45),Low,1
100024686,0,0,27,1,87489,0,0,Young (18-30),Low,3
100024687,0,1,37,1,107330,1,1,Middle (31-45),Low,1
100024688,1,1,53,2,115419,1,0,Mature (46-60),Low,2
100024689,1,0,40,1,127478,1,1,Middle (31-45),Medium,1
100024690,0,0,38,0,187112,1,2,Middle (31-45),Medium,0
100024691,0,0,39,1,141411,1,1,Middle (31-45),Medium,0
100024692,0,0,47,1,109738,1,2,Mature (46-60),Low,1
100024693,1,1,48,1,104760,1,2,Mature (46-60),Low,1
100024694,1,1,45,2,157626,1,2,Middle (31-45),Medium,2
100024695,0,0,45,2,164098,1,2,Middle (31-45),Medium,2
100024696,0,0,22,0,119033,1,2,Young (18-30),Low,0
100024697,0,0,39,1,66367,0,1,Middle (31-45),Low,1
100024698,0,0,50,1,117935,1,0,Mature (46-60),Low,1
100024699,0,0,47,2,90004,0,1,Mature (46-60),Low,1
100024700,0,0,22,0,49785,0,0,Young (18-30),Low,3
100024701,0,0,38,1,159879,1,1,Middle (31-45),Medium,0
100024702,1,1,38,1,152543,2,1,Middle (31-45),Medium,0
100024703,1,0,48,1,131507,1,0,Mature (46-60),Medium,1
100024704,0,1,18,0,90522,1,0,Young (18-30),Low,3
100024705,1,0,49,2,89865,0,0,Mature (46-60),Low,1
100024706,0,0,25,0,91064,1,2,Young (18-30),Low,3
100024707,1,1,47,2,162548,1,1,Mature (46-60),Medium,2
100024708,0,0,45,1,147942,2,2,Middle (31-45),Medium,2
100024709,1,1,23,0,94211,0,0,Young (18-30),Low,3
100024710,0,1,30,1,204502,2,2,Young (18-30),Medium,0
100024711,1,1,27,1,89166,0,0,Young (18-30),Low,3
100024712,1,0,31,1,114274,1,0,Middle (31-45),Low,0
100024713,1,0,41,1,149205,2,2,Middle (31-45),Medium,0
100024714,1,1,24,1,93543,0,0,Young (18-30),Low,3
100024715,1,1,23,1,106283,1,1,Young (18-30),Low,3
100024716,1,1,38,2,55194,0,0,Middle (31-45),Low,3
100024717,1,0,30,1,134866,2,2,Young (18-30),Medium,0
100024718,0,0,18,0,62349,0,0,Young (18-30),Low,3
100024719,0,0,37,1,174216,2,1,Middle (31-45),Medium,0
100024720,1,1,20,2,93291,2,1,Young (18-30),Low,3
100024721,0,1,34,1,81277,0,0,Middle (31-45),Low,3
100024722,0,1,42,0,175975,2,1,Middle (31-45),Medium,2
100024723,1,1,26,2,139017,1,1,Young (18-30),Medium,0
100024724,0,0,32,0,112478,1,1,Middle (31-45),Low,0
100024725,0,0,39,1,113399,1,0,Middle (31-45),Low,1
100024726,0,0,43,1,117425,1,1,Middle (31-45),Low,1
100024727,0,0,33,0,143210,2,2,Middle (31-45),Medium,0
100024728,0,1,44,1,97119,1,2,Middle (31-45),Low,1
100024729,1,1,46,2,94976,0,0,Mature (46-60),Low,1
100024730,1,0,30,1,91772,0,0,Young (18-30),Low,3
100024731,1,0,48,1,148473,1,2,Mature (46-60),Medium,2
100024732,1,1,53,2,169223,0,0,Mature (46-60),Medium,2
100024733,0,0,25,0,129151,1,1,Young (18-30),Medium,0
100024734,0,1,37,1,120976,0,1,Middle (31-45),Low,1
100024735,0,1,35,1,78510,0,0,Middle (31-45),Low,3
100024736,1,1,29,0,45890,0,0,Young (18-30),Low,3
100024737,0,1,48,2,99663,0,1,Mature (46-60),Low,1
100024738,0,0,37,1,94344,0,1,Middle (31-45),Low,1
100024739,0,0,41,1,137628,1,2,Middle (31-45),Medium,0
100024740,1,1,31,2,119043,1,0,Middle (31-45),Low,0
100024741,0,0,28,0,123356,1,2,Young (18-30),Low,0
100024742,0,0,39,1,118153,1,1,Middle (31-45),Low,1
100024743,1,1,18,0,85372,1,1,Young (18-30),Low,3
100024744,0,0,39,0,67814,0,0,Middle (31-45),Low,1
100024745,1,0,34,0,37476,0,0,Middle (31-45),Low,3
100024746,1,1,24,1,113159,1,1,Young (18-30),Low,3
100024747,1,1,18,0,52105,0,0,Young (18-30),Low,3
100024748,1,0,18,0,123675,1,0,Young (18-30),Low,3
100024749,1,1,45,3,114750,1,0,Middle (31-45),Low,1
100024750,0,0,33,0,80006,0,0,Middle (31-45),Low,3
100024751,0,0,52,1,164160,2,2,Mature (46-60),Medium,2
100024752,0,0,48,1,129971,1,0,Mature (46-60),Medium,1
100024753,1,1,31,1,176933,1,0,Middle (31-45),Medium,0
100024754,0,0,44,1,161651,2,1,Middle (31-45),Medium,2
100024755,0,1,18,1,145410,1,2,Young (18-30),Medium,0
100024756,0,0,38,0,69115,0,1,Middle (31-45),Low,1
100024757,1,1,51,2,97754,1,0,Mature (46-60),Low,1
100024758,0,0,43,0,172520,1,2,Middle (31-45),Medium,2
100024759,0,1,30,1,154908,1,1,Young (18-30),Medium,0
100024760,1,0,33,1,106827,1,2,Middle (31-45),Low,1
100024761,1,0,28,1,117910,1,0,Young (18-30),Low,0
100024762,0,0,38,1,62371,0,0,Middle (31-45),Low,1
100024763,0,0,28,0,101364,1,1,Young (18-30),Low,3
100024764,0,0,34,1,124092,1,1,Middle (31-45),Low,0
100024765,0,0,44,2,116260,0,0,Middle (31-45),Low,1
100024766,1,1,18,0,35832,1,0,Young (18-30),Low,3
100024767,0,0,49,1,148145,1,1,Mature (46-60),Medium,2
100024768,1,0,42,1,107708,0,0,Middle (31-45),Low,1
100024769,0,0,50,2,119160,1,1,Mature (46-60),Low,2
100024770,1,1,33,1,213256,1,1,Middle (31-45),Medium,0
100024771,1,0,51,2,126046,0,0,Mature (46-60),Low,2
100024772,1,1,42,1,121525,1,1,Middle (31-45),Low,1
100024773,0,1,21,1,135688,1,0,Young (18-30),Medium,0
100024774,0,1,42,1,61374,0,0,Middle (31-45),Low,1
100024775,0,1,18,1,120288,1,2,Young (18-30),Low,0
100024776,0,1,38,1,181974,1,1,Middle (31-45),Medium,0
100024777,0,0,44,0,155633,1,2,Middle (31-45),Medium,2
100024778,1,1,44,1,144774,1,1,Middle (31-45),Medium,0
100024779,0,0,47,1,203278,2,2,Mature (46-60),Medium,2
100024780,0,1,38,1,152985,1,1,Middle (31-45),Medium,0
100024781,1,1,54,2,106749,0,1,Mature (46-60),Low,1
100024782,1,1,18,1,134665,1,0,Young (18-30),Medium,0
100024783,1,1,18,1,35832,0,1,Young (18-30),Low,3
100024784,1,0,46,1,90430,1,1,Mature (46-60),Low,1
100024785,1,1,31,1,92673,0,1,Middle (31-45),Low,3
100024786,1,1,27,1,83529,0,0,Young (18-30),Low,3
100024787,1,1,25,1,113230,1,1,Young (18-30),Low,3
100024788,0,0,36,1,99082,1,2,Middle (31-45),Low,1
100024789,1,1,42,2,85458,0,1,Middle (31-45),Low,1
100024790,1,0,49,2,162249,1,2,Mature (46-60),Medium,2
100024791,1,1,37,1,136624,1,2,Middle (31-45),Medium,0
100024792,1,1,19,1,108807,1,1,Young (18-30),Low,3
100024793,1,0,32,1,118304,1,1,Middle (31-45),Low,0
100024794,0,0,28,1,106178,0,2,Young (18-30),Low,3
100024795,1,1,21,1,108391,1,0,Young (18-30),Low,3
100024796,0,0,29,0,157335,1,1,Young (18-30),Medium,0
100024797,0,0,47,1,60981,0,1,Mature (46-60),Low,1
100024798,1,1,43,2,104716,1,1,Middle (31-45),Low,1
100024799,0,1,35,1,72974,0,1,Middle (31-45),Low,3
100024800,1,1,30,2,94850,1,1,Young (18-30),Low,3
100024801,0,0,51,1,164644,2,1,Mature (46-60),Medium,2
100024802,1,0,39,1,126027,1,0,Middle (31-45),Low,1
100024803,1,1,39,1,76247,0,0,Middle (31-45),Low,1
100024804,0,0,35,0,132086,1,1,Middle (31-45),Medium,0
100024805,1,1,43,2,100610,1,0,Middle (31-45),Low,1
100024806,1,1,37,2,129708,1,1,Middle (31-45),Medium,0
100024807,0,0,25,0,93016,1,1,Young (18-30),Low,3
100024808,1,1,18,1,147062,2,1,Young (18-30),Medium,0
100024809,0,0,37,1,181859,2,2,Middle (31-45),Medium,0
100024810,0,1,18,1,116962,1,1,Young (18-30),Low,3
100024811,0,0,63,1,87805,0,1,Senior (60+),Low,1
100024812,0,0,34,1,104114,0,0,Middle (31-45),Low,1
100024813,0,0,39,1,132311,1,2,Middle (31-45),Medium,0
100024814,1,1,21,1,162484,1,1,Young (18-30),Medium,0
100024815,0,0,46,2,82323,0,2,Mature (46-60),Low,1
100024816,0,0,26,0,82529,1,0,Young (18-30),Low,3
100024817,1,1,52,2,165172,2,1,Mature (46-60),Medium,2
100024818,1,1,44,2,138776,1,1,Middle (31-45),Medium,2
100024819,0,0,27,1,104617,1,1,Young (18-30),Low,3
100024820,0,0,48,2,83835,0,0,Mature (46-60),Low,1
100024821,0,1,45,2,135089,1,2,Middle (31-45),Medium,2
100024822,1,1,18,1,106757,2,1,Young (18-30),Low,3
100024823,1,1,20,0,46586,0,0,Young (18-30),Low,3
100024824,1,1,30,1,81316,0,1,Young (18-30),Low,3
100024825,1,1,25,2,99209,0,0,Young (18-30),Low,3
100024826,1,0,20,1,94720,1,1,Young (18-30),Low,3
100024827,0,1,20,0,105581,0,1,Young (18-30),Low,3
100024828,1,0,37,1,131248,0,0,Middle (31-45),Medium,1
100024829,0,0,44,2,166804,2,1,Middle (31-45),Medium,2
100024830,0,1,61,2,153527,1,1,Senior (60+),Medium,2
100024831,0,0,18,0,93570,1,1,Young (18-30),Low,3
100024832,1,0,59,2,168211,1,2,Mature (46-60),Medium,2
100024833,0,0,56,2,154197,1,1,Mature (46-60),Medium,2
100024834,0,1,34,1,62074,1,0,Middle (31-45),Low,3
100024835,1,1,18,1,145056,1,0,Young (18-30),Medium,0
100024836,1,0,28,0,85811,0,0,Young (18-30),Low,3
100024837,0,0,22,0,65096,0,0,Young (18-30),Low,3
100024838,1,1,46,1,146416,2,2,Mature (46-60),Medium,2
100024839,0,0,48,2,146677,1,1,Mature (46-60),Medium,2
100024840,0,0,25,0,36280,1,1,Young (18-30),Low,3
100024841,1,1,27,1,107569,0,1,Young (18-30),Low,3
100024842,1,0,27,0,97060,1,0,Young (18-30),Low,3
100024843,0,0,19,0,147394,1,0,Young (18-30),Medium,0
100024844,0,0,35,0,71857,0,0,Middle (31-45),Low,3
100024845,1,0,45,2,145260,1,2,Middle (31-45),Medium,2
100024846,0,1,66,2,60654,1,0,Senior (60+),Low,1
100024847,1,1,30,1,36992,0,0,Young (18-30),Low,3
100024848,0,0,29,1,156441,1,2,Young (18-30),Medium,0
100024849,0,0,54,1,108423,1,1,Mature (46-60),Low,1
100024850,0,0,52,1,100836,1,0,Mature (46-60),Low,1
100024851,1,1,22,0,77584,0,1,Young (18-30),Low,3
100024852,1,1,31,1,92477,1,1,Middle (31-45),Low,3
100024853,0,0,54,1,168888,1,2,Mature (46-60),Medium,2
100024854,0,0,18,0,136985,1,1,Young (18-30),Medium,0
100024855,1,1,39,1,137847,2,2,Middle (31-45),Medium,0
100024856,1,1,32,2,109131,1,0,Middle (31-45),Low,3
100024857,1,1,25,0,64185,1,1,Young (18-30),Low,3
100024858,0,1,46,2,114166,1,0,Mature (46-60),Low,1
100024859,1,1,23,0,123147,1,1,Young (18-30),Low,0
100024860,1,0,25,1,151640,0,1,Young (18-30),Medium,0
100024861,1,1,26,1,78195,0,0,Young (18-30),Low,3
100024862,1,1,18,1,111530,1,0,Young (18-30),Low,3
100024863,1,0,51,1,153371,1,0,Mature (46-60),Medium,2
100024864,0,1,36,1,114277,2,1,Middle (31-45),Low,0
100024865,1,0,55,2,181710,1,1,Mature (46-60),Medium,2
100024866,0,1,47,1,137496,1,1,Mature (46-60),Medium,1
100024867,1,1,40,2,75121,0,1,Middle (31-45),Low,1
100024868,0,0,36,1,97710,1,2,Middle (31-45),Low,1
100024869,1,1,36,1,127642,1,1,Middle (31-45),Medium,0
100024870,0,0,70,2,170604,1,1,Senior (60+),Medium,2
100024871,0,1,29,2,134182,0,1,Young (18-30),Medium,0
100024872,0,1,54,2,136371,0,1,Mature (46-60),Medium,2
100024873,1,0,52,3,164911,1,1,Mature (46-60),Medium,2
100024874,1,0,50,2,161860,1,0,Mature (46-60),Medium,2
100024875,1,1,26,0,68557,1,2,Young (18-30),Low,3
100024876,1,0,35,1,63361,0,0,Middle (31-45),Low,3
100024877,1,1,34,1,166630,2,1,Middle (31-45),Medium,0
100024878,1,1,27,2,119849,0,0,Young (18-30),Low,3
100024879,1,1,45,1,132823,1,0,Middle (31-45),Medium,1
100024880,1,0,36,1,65087,0,0,Middle (31-45),Low,3
100024881,0,0,33,1,115683,1,0,Middle (31-45),Low,0
100024882,1,0,25,0,35832,0,0,Young (18-30),Low,3
100024883,0,0,40,0,139374,1,1,Middle (31-45),Medium,0
100024884,1,0,41,1,64683,0,0,Middle (31-45),Low,1
100024885,1,1,34,1,163893,2,1,Middle (31-45),Medium,0
100024886,0,0,36,1,104717,1,1,Middle (31-45),Low,1
100024887,0,1,43,1,91020,1,0,Middle (31-45),Low,1
100024888,1,0,21,0,81227,0,1,Young (18-30),Low,3
100024889,1,1,20,0,46843,1,0,Young (18-30),Low,3
100024890,1,1,33,1,233775,2,2,Middle (31-45),High,0
100024891,1,1,26,1,114222,0,0,Young (18-30),Low,3
100024892,1,1,22,1,113659,0,0,Young (18-30),Low,3
100024893,1,1,42,1,136763,1,1,Middle (31-45),Medium,0
100024894,1,1,45,1,132474,0,1,Middle (31-45),Medium,1
100024895,0,0,19,0,174925,2,1,Young (18-30),Medium,0
100024896,0,1,32,1,102037,2,2,Middle (31-45),Low,3
100024897,0,0,51,2,141885,1,1,Mature (46-60),Medium,2
100024898,1,1,36,1,100383,1,1,Middle (31-45),Low,1
100024899,0,1,18,1,114836,1,2,Young (18-30),Low,3
100024900,0,0,27,0,185947,2,1,Young (18-30),Medium,0
100024901,1,1,23,1,139733,1,1,Young (18-30),Medium,0
100024902,1,1,61,2,159984,2,1,Senior (60+),Medium,2
100024903,0,0,39,0,141586,2,1,Middle (31-45),Medium,0
100024904,1,1,23,1,153965,2,1,Young (18-30),Medium,0
100024905,0,0,47,2,128259,1,1,Mature (46-60),Medium,2
100024906,1,1,41,1,129489,2,1,Middle (31-45),Medium,0
100024907,1,1,70,3,243096,2,2,Senior (60+),High,2
100024908,1,1,45,2,138144,1,0,Middle (31-45),Medium,2
100024909,0,0,45,1,81672,0,1,Middle (31-45),Low,1
100024910,1,1,31,1,127893,2,2,Middle (31-45),Medium,0
100024911,0,1,53,1,117339,0,0,Mature (46-60),Low,1
100024912,1,0,56,2,148135,1,0,Mature (46-60),Medium,2
100024913,1,1,45,2,158639,1,0,Middle (31-45),Medium,2
100024914,0,1,48,2,128120,1,0,Mature (46-60),Medium,2
100024915,1,1,39,2,91825,1,0,Middle (31-45),Low,1
100024916,0,0,54,1,143937,2,1,Mature (46-60),Medium,2
100024917,0,0,64,2,166450,1,1,Senior (60+),Medium,2
100024918,1,0,21,1,121299,1,1,Young (18-30),Low,0
100024919,1,1,18,1,138720,1,0,Young (18-30),Medium,0
100024920,0,1,39,1,121929,2,2,Middle (31-45),Low,0
100024921,0,0,22,0,75340,0,1,Young (18-30),Low,3
100024922,0,1,44,2,136580,0,1,Middle (31-45),Medium,2
100024923,0,0,27,0,102412,1,1,Young (18-30),Low,3
100024924,0,1,31,1,119929,1,1,Middle (31-45),Low,0
100024925,1,1,18,1,62292,0,0,Young (18-30),Low,3
100024926,0,1,34,1,92707,1,1,Middle (31-45),Low,1
100024927,0,0,34,1,43356,0,0,Middle (31-45),Low,3
100024928,0,0,38,1,170863,2,1,Middle (31-45),Medium,0
100024929,0,0,46,0,65390,0,1,Mature (46-60),Low,1
100024930,1,1,34,2,35832,0,1,Middle (31-45),Low,3
100024931,0,1,31,1,151374,0,2,Middle (31-45),Medium,0
100024932,1,1,48,1,107171,1,1,Mature (46-60),Low,1
100024933,0,0,43,2,100281,1,1,Middle (31-45),Low,1
100024934,0,0,34,1,131942,0,0,Middle (31-45),Medium,0
100024935,0,0,48,2,161696,1,1,Mature (46-60),Medium,2
100024936,0,0,41,1,171469,1,1,Middle (31-45),Medium,0
100024937,1,1,36,1,143904,1,1,Middle (31-45),Medium,0
100024938,1,1,44,2,77965,0,0,Middle (31-45),Low,1
100024939,0,1,47,2,114693,0,1,Mature (46-60),Low,1
100024940,0,0,28,1,81681,0,1,Young (18-30),Low,3
100024941,0,1,38,2,148920,1,1,Middle (31-45),Medium,0
100024942,0,1,36,1,108963,1,0,Middle (31-45),Low,1
100024943,0,0,33,1,121682,1,1,Middle (31-45),Low,0
100024944,1,1,37,1,144844,2,2,Middle (31-45),Medium,0
100024945,1,0,30,1,106456,1,0,Young (18-30),Low,3
100024946,0,0,43,1,125495,1,1,Middle (31-45),Low,1
100024947,0,0,41,0,93795,1,1,Middle (31-45),Low,1
100024948,0,1,22,1,83612,0,0,Young (18-30),Low,3
100024949,0,0,41,0,176319,1,1,Middle (31-45),Medium,2
100024950,0,0,47,1,145400,1,0,Mature (46-60),Medium,2
100024951,0,1,44,2,103037,0,1,Middle (31-45),Low,1
100024952,0,0,62,2,116459,0,0,Senior (60+),Low,2
100024953,0,1,29,1,116426,1,2,Young (18-30),Low,0
100024954,1,1,32,1,140932,1,1,Middle (31-45),Medium,0
100024955,0,0,34,1,148695,1,2,Middle (31-45),Medium,0
100024956,1,1,29,1,75270,0,1,Young (18-30),Low,3
100024957,0,1,27,1,101022,1,1,Young (18-30),Low,3
100024958,0,1,43,1,80202,0,1,Middle (31-45),Low,1
100024959,1,0,37,1,106936,1,0,Middle (31-45),Low,1
100024960,1,1,40,2,90625,1,0,Middle (31-45),Low,1
100024961,0,0,28,0,140461,1,2,Young (18-30),Medium,0
100024962,0,0,38,1,186808,2,2,Middle (31-45),Medium,0
100024963,1,0,56,2,110302,1,0,Mature (46-60),Low,2
100024964,1,1,25,1,79983,1,2,Young (18-30),Low,3
100024965,0,0,42,1,103998,1,0,Middle (31-45),Low,1
100024966,1,0,38,0,107741,0,0,Middle (31-45),Low,1
100024967,1,1,26,1,145600,0,1,Young (18-30),Medium,0
100024968,1,1,42,2,158009,1,1,Middle (31-45),Medium,2
100024969,1,1,32,2,90881,1,0,Middle (31-45),Low,3
100024970,0,0,24,0,76399,0,0,Young (18-30),Low,3
100024971,1,1,39,1,139744,1,2,Middle (31-45),Medium,0
100024972,0,0,49,1,190355,2,0,Mature (46-60),Medium,2
100024973,1,1,26,2,59222,1,2,Young (18-30),Low,3
100024974,0,1,33,1,134660,1,1,Middle (31-45),Medium,0
100024975,0,0,42,1,72469,0,1,Middle (31-45),Low,1
100024976,0,0,41,1,137612,0,0,Middle (31-45),Medium,1
